Link,Title,Subtitle,Description,Price,Location
https://auto.drom.ru/krasnodar/mercedes-benz/a-class/235666055.html,"Mercedes-Benz A-Class, 2000",,"1.4 л (82 л.с.),бензин,АКПП,передний,200 000 км",187 000,Краснодар
https://auto.drom.ru/grozniy/mercedes-benz/c-class/788202886.html,"Mercedes-Benz C-Class, 1998",,"2.0 л (136 л.с.),бензин,АКПП,задний",150 000,Грозный
https://auto.drom.ru/ekaterinburg/mercedes-benz/e-class/677555749.html,"Mercedes-Benz E-Class, 1993",,"2.3 л (136 л.с.),бензин,механика,задний,153 000 км",75 000,Екатеринбург
https://auto.drom.ru/spb/mercedes-benz/e-class/220944802.html,"Mercedes-Benz E-Class, 1992",200 E (M 111 engine) MT Base,"2.0 л (136 л.с.),бензин,механика,задний,333 333 км",85 000,Санкт-Петербург
https://auto.drom.ru/sochi/mercedes-benz/c-class/766543043.html,"Mercedes-Benz C-Class, 1995",,"2.0 л (136 л.с.),бензин,механика,задний,2 000 км",190 000,Сочи
https://auto.drom.ru/chelyabinsk/mercedes-benz/e-class/873573581.html,"Mercedes-Benz E-Class, 1998",E 200 MТ Avantgarde,"2.0 л (136 л.с.),бензин,механика,задний,200 000 км",89 000,Челябинск
https://auto.drom.ru/vyselki/mercedes-benz/e-class/482495514.html,"Mercedes-Benz E-Class, 1996",,"2.3 л (150 л.с.),бензин,механика,задний,510 000 км",200 000,Выселки
https://auto.drom.ru/usoliye-sibirskoe/mercedes-benz/e-class/156998388.html,"Mercedes-Benz E-Class, 1991",,"2.3 л (132 л.с.),бензин,механика,задний,335 000 км",180 000,Усолье-Сибирское
https://auto.drom.ru/kazan/mercedes-benz/a-class/199451858.html,"Mercedes-Benz A-Class, 1999",A 160 CDI MT Classic,"1.7 л (60 л.с.),дизель,механика,передний,205 000 км",175 000,Казань
https://auto.drom.ru/volovo/mercedes-benz/c-class/668033465.html,"Mercedes-Benz C-Class, 2001",,"2.0 л (163 л.с.),бензин,АКПП,задний,348 000 км",160 000,Волово
https://auto.drom.ru/moscow/mercedes-benz/mercedes/272552655.html,"Mercedes-Benz Mercedes, 1988",,"3.0 л,290 000 км",180 000,Москва
https://auto.drom.ru/persianovskiy/mercedes-benz/e-class/243554396.html,"Mercedes-Benz E-Class, 1994",,"150 л.с.,бензин,автомат,задний,300 000 км",200 000,Персиановский
https://auto.drom.ru/vladimir/mercedes-benz/e-class/435806304.html,"Mercedes-Benz E-Class, 1988",230 E MT4 Base,"2.3 л (136 л.с.),бензин,механика,задний,270 000 км",150 000,Владимир
https://auto.drom.ru/spb/mercedes-benz/c-class/796275528.html,"Mercedes-Benz C-Class, 1996",C200 MT Kompressor Elegance,"2.0 л (180 л.с.),бензин,механика,задний,300 000 км",125 000,Санкт-Петербург
https://auto.drom.ru/kaliningrad/mercedes-benz/c-class/534882816.html,"Mercedes-Benz C-Class, 1996",C220 D АT Elegance,"2.2 л (95 л.с.),дизель,АКПП,задний,364 200 км",160 000,Калининград
https://auto.drom.ru/tver/mercedes-benz/e-class/149487202.html,"Mercedes-Benz E-Class, 1988",230 E AT Base,"2.3 л (136 л.с.),бензин,АКПП,задний,528 000 км",149 900,Тверь
https://auto.drom.ru/grozniy/mercedes-benz/e-class/796240780.html,"Mercedes-Benz E-Class, 1993",,"2.2 л (150 л.с.),бензин,АКПП,задний,255 480 км",165 000,Грозный
https://auto.drom.ru/maloyaroslavets/mercedes-benz/a-class/508074791.html,"Mercedes-Benz A-Class, 2004",A 200 MT Avantgarde,"2.0 л (136 л.с.),бензин,механика,передний,322 995 км",180 000,Малоярославец
https://auto.drom.ru/moscow/mercedes-benz/e-class/751598306.html,"Mercedes-Benz E-Class, 1994",,"2.8 л (197 л.с.),бензин,АКПП,задний,250 000 км",165 000,Москва
https://auto.drom.ru/georgievsk/mercedes-benz/s-class/695631324.html,"Mercedes-Benz S-Class, 1999",S 430 AT,"4.3 л (279 л.с.),бензин,АКПП,задний,227 000 км",200 000,Георгиевск
https://auto.drom.ru/ekaterinburg/mercedes-benz/190/908166308.html,"Mercedes-Benz 190, 1989",190 2.0 MT RUF version,"2.0 л (105 л.с.),бензин,механика,задний,200 000 км",170 000,Екатеринбург
https://auto.drom.ru/sosnovo/mercedes-benz/e-class/849036422.html,"Mercedes-Benz E-Class, 1998",E 200 АТ Classic,"2.0 л (136 л.с.),бензин,АКПП,задний,400 000 км",120 000,Сосново
https://auto.drom.ru/kaliningrad/mercedes-benz/w123/807229235.html,"Mercedes-Benz W123, 1983",2.0d MT 200 D,"2.0 л (59 л.с.),дизель,механика,задний,311 803 км",200 000,Калининград
https://auto.drom.ru/ekaterinburg/mercedes-benz/e-class/532370273.html,"Mercedes-Benz E-Class, 1986",250 D MT Base,"2.5 л (90 л.с.),дизель,механика,задний,350 000 км",160 000,Екатеринбург
https://auto.drom.ru/moscow/mercedes-benz/s-class/227657890.html,"Mercedes-Benz S-Class, 1998",,"3.2 л (169 л.с.),бензин,автомат,задний,200 000 км",175 000,Москва
https://auto.drom.ru/terenga/mercedes-benz/mercedes/100173430.html,"Mercedes-Benz Mercedes, 1980",,100 000 км,70 000,Тереньга
https://auto.drom.ru/kaliningrad/mercedes-benz/e-class/431567907.html,"Mercedes-Benz E-Class, 1985",200 TD MT Base,"2.0 л (72 л.с.),дизель,механика,задний",99 000,Калининград
https://auto.drom.ru/zelenodolsk/mercedes-benz/c-class/211542593.html,"Mercedes-Benz C-Class, 2001",C 200 Kompressor AT Avantgarde,"2.0 л (163 л.с.),бензин,АКПП,задний,350 000 км",125 000,Зеленодольск
https://auto.drom.ru/maloyaroslavets/mercedes-benz/e-class/752881016.html,"Mercedes-Benz E-Class, 1989",,"2.0 л (122 л.с.),бензин,механика,задний,400 000 км",145 000,Малоярославец
https://auto.drom.ru/ufa/mercedes-benz/a-class/779669143.html,"Mercedes-Benz A-Class, 2000",A 140 MT Avantgarde,"1.4 л (82 л.с.),бензин,механика,передний,236 000 км",200 000,Уфа
https://auto.drom.ru/nevinnomissk/mercedes-benz/e-class/792768947.html,"Mercedes-Benz E-Class, 1997",,"2.0 л (136 л.с.),бензин,механика,задний,290 000 км",200 000,Невинномысск
https://auto.drom.ru/kaliningrad/mercedes-benz/e-class/343023671.html,"Mercedes-Benz E-Class, 1991",300 E-24 MT Base,"3.0 л (220 л.с.),бензин,механика,задний,333 333 км",150 000,Калининград
https://auto.drom.ru/nizhnevartovsk/mercedes-benz/a-class/851313823.html,"Mercedes-Benz A-Class, 2001",A 160 AT Avantgarde,"1.6 л (102 л.с.),бензин,АКПП,передний,132 000 км",175 000,Нижневартовск
https://auto.drom.ru/surgut/mercedes-benz/e-class/329745181.html,"Mercedes-Benz E-Class, 1990",,"2.3 л (125 л.с.),бензин,механика,задний,350 000 км",170 000,Сургут
https://auto.drom.ru/dubrovka/mercedes-benz/c-class/850266066.html,"Mercedes-Benz C-Class, 1998",,"1.8 л (122 л.с.),бензин,АКПП,задний,410 000 км",200 000,Дубровка
https://auto.drom.ru/spb/mercedes-benz/e-class/771635956.html,"Mercedes-Benz E-Class, 1988",300 E AT Base,"3.0 л (188 л.с.),бензин,АКПП,задний,357 174 км",100 000,Санкт-Петербург
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/554467165.html,"Mercedes-Benz E-Class, 1990",230 E AT Base,"2.3 л (132 л.с.),бензин,АКПП,задний,250 000 км",100 000,Новосибирск
https://auto.drom.ru/hor/mercedes-benz/a-class/514512690.html,"Mercedes-Benz A-Class, 1999",A 160,"1.6 л (102 л.с.),бензин,АКПП,передний,200 000 км",170 000,Хор
https://auto.drom.ru/hasavyurt/mercedes-benz/e-class/498316709.html,"Mercedes-Benz E-Class, 1993",E 200 MT,"2.0 л (136 л.с.),бензин,механика,задний,350 000 км",185 000,Хасавюрт
https://auto.drom.ru/kaliningrad/mercedes-benz/190/926827912.html,"Mercedes-Benz 190, 1985",,"2.0 л (122 л.с.),бензин,механика,задний,221 179 км",200 000,Калининград
https://auto.drom.ru/barsuki-nazran/mercedes-benz/mercedes/452417425.html,"Mercedes-Benz Mercedes, 1987",,"2.8 л (102 л.с.),бензин,автомат,передний",110 000,Барсуки
https://auto.drom.ru/murmansk/mercedes-benz/clk-class/412073974.html,"Mercedes-Benz CLK-Class, 2003",,"1.8 л (163 л.с.),бензин,АКПП,задний,259 000 км",150 000,Мурманск
https://auto.drom.ru/noyabrsk/mercedes-benz/e-class/285776985.html,"Mercedes-Benz E-Class, 2000",E 220 CDI AT Classic,"2.1 л (143 л.с.),дизель,АКПП,задний,400 000 км",160 000,Ноябрьск
https://auto.drom.ru/voronezh/mercedes-benz/e-class/847453691.html,"Mercedes-Benz E-Class, 1994",E 220 MT,"2.2 л (150 л.с.),бензин,механика,задний,485 227 км",150 000,Воронеж
https://auto.drom.ru/novotitarovskaya/mercedes-benz/mercedes/777485682.html,"Mercedes-Benz Mercedes, 1985",,"2.0 л (100 л.с.),бензин,механика,задний,168 000 км",50 000,Новотитаровская
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/234713895.html,"Mercedes-Benz E-Class, 1998",E 240 MТ Elegance,"2.4 л (170 л.с.),бензин,механика,задний,463 000 км",170 000,Новосибирск
https://auto.drom.ru/kargopol/mercedes-benz/c-class/704015823.html,"Mercedes-Benz C-Class, 1996",,"2.0 л (139 л.с.),бензин,автомат,задний,200 000 км",100 000,Каргополь
https://auto.drom.ru/abakan/mercedes-benz/a-class/875832353.html,"Mercedes-Benz A-Class, 1999",A 140 AT Classic,"1.4 л (82 л.с.),бензин,АКПП,передний,252 000 км",120 000,Абакан
https://auto.drom.ru/pskov/mercedes-benz/mercedes/889250853.html,"Mercedes-Benz Mercedes, 1981",,"2.0 л (105 л.с.),бензин,механика,задний,186 000 км",150 000,Псков
https://auto.drom.ru/ryazan/mercedes-benz/e-class/736171632.html,"Mercedes-Benz E-Class, 1991",230 E MT5 Base,"2.3 л (132 л.с.),бензин,механика,задний,350 000 км",80 000,Рязань
https://auto.drom.ru/spb/mercedes-benz/e-class/627352502.html,"Mercedes-Benz E-Class, 1992",230 E MT5 Base,"2.3 л (132 л.с.),бензин,механика,задний,360 000 км",190 000,Санкт-Петербург
https://auto.drom.ru/nizhniya-tura/mercedes-benz/m-class/500033791.html,"Mercedes-Benz M-Class, 2006",,"3.5 л (272 л.с.),бензин,АКПП,4WD,250 000 км",200 000,Нижняя Тура
https://auto.drom.ru/kostomuksha/mercedes-benz/e-class/352001120.html,"Mercedes-Benz E-Class, 1999",E 220 CDI АТ Classic,"2.1 л (125 л.с.),дизель,АКПП,задний,261 600 км",150 000,Костомукша
https://auto.drom.ru/polevskoy/mercedes-benz/e-class/305054288.html,"Mercedes-Benz E-Class, 1999",,"2.8 л (204 л.с.),бензин,АКПП,4WD,500 000 км",140 000,Полевской
https://auto.drom.ru/semibratovo/mercedes-benz/190/242760647.html,"Mercedes-Benz 190, 1989",,"2.0 л (122 л.с.),бензин,механика,задний,350 000 км",62 000,Семибратово
https://auto.drom.ru/irkutsk/mercedes-benz/a-class/226905998.html,"Mercedes-Benz A-Class, 1998",A 160 AT Avantgarde,"1.6 л (102 л.с.),бензин,АКПП,передний,280 000 км",150 000,Иркутск
https://auto.drom.ru/vladikavkaz/mercedes-benz/190/635909268.html,"Mercedes-Benz 190, 1988",,"2.0 л (102 л.с.),бензин,механика,задний,350 000 км",150 000,Владикавказ
https://auto.drom.ru/spb/mercedes-benz/e-class/872251573.html,"Mercedes-Benz E-Class, 1991",260 E MT Base,"2.6 л (160 л.с.),бензин,механика,задний,309 000 км",200 000,Санкт-Петербург
https://auto.drom.ru/kaliningrad/mercedes-benz/e-class/863311004.html,"Mercedes-Benz E-Class, 1991",230 TE MT Base,"2.3 л (132 л.с.),бензин,механика,задний,235 566 км",65 000,Калининград
https://auto.drom.ru/kaliningrad/mercedes-benz/190/553984093.html,"Mercedes-Benz 190, 1984",,"2.0 л (122 л.с.),бензин,механика,задний,299 999 км",145 000,Калининград
https://auto.drom.ru/anapa/mercedes-benz/190/579554470.html,"Mercedes-Benz 190, 1983",,"2.0 л (90 л.с.),бензин,механика,задний,400 000 км",185 000,Анапа
https://auto.drom.ru/gorno-altaysk/mercedes-benz/e-class/357934562.html,"Mercedes-Benz E-Class, 1997",E 200 AT,"2.0 л (136 л.с.),бензин,АКПП,задний,300 000 км",195 000,Горно-Алтайск
https://auto.drom.ru/agronom/mercedes-benz/e-class/330727082.html,"Mercedes-Benz E-Class, 1991",,"2.3 л (136 л.с.),бензин,механика,задний,340 000 км,синий",135 000,Агроном
https://auto.drom.ru/kaliningrad/mercedes-benz/vito/516135747.html,"Mercedes-Benz Vito, 2000",,"2.1 л (122 л.с.),дизель,механика,передний",130 000,Калининград
https://auto.drom.ru/kolyvan/mercedes-benz/e-class/242903186.html,"Mercedes-Benz E-Class, 1997",E 230 АТ Classic,"2.3 л (150 л.с.),бензин,АКПП,задний,10 000 км",200 000,Колывань
https://auto.drom.ru/novoaltaysk/mercedes-benz/190/584272913.html,"Mercedes-Benz 190, 1984",,"2.0 л (90 л.с.),бензин,механика,задний,249 501 км",130 000,Новоалтайск
https://auto.drom.ru/sovetsk-kirovsk/mercedes-benz/190/756928545.html,"Mercedes-Benz 190, 1989",,"2.0 л (75 л.с.),дизель,механика,задний,385 000 км",120 000,Советск
https://auto.drom.ru/perm/mercedes-benz/c-class/659645573.html,"Mercedes-Benz C-Class, 1994",C180 MT Esprit,"1.8 л (122 л.с.),бензин,механика,задний,300 000 км",190 000,Пермь
https://auto.drom.ru/zhukovskiy/mercedes-benz/190/216347033.html,"Mercedes-Benz 190, 1984",,"2.0 л (122 л.с.),бензин,механика,задний,250 000 км",160 000,Жуковский
https://auto.drom.ru/birobidzhan/mercedes-benz/a-class/291090192.html,"Mercedes-Benz A-Class, 2003",,"1.6 л (102 л.с.),бензин,АКПП,передний,300 000 км",155 000,Биробиджан
https://auto.drom.ru/artem/mercedes-benz/a-class/162788535.html,"Mercedes-Benz A-Class, 1999",A 160,"1.6 л (102 л.с.),бензин,АКПП,передний,250 000 км",150 000,Артём
https://auto.drom.ru/penza/mercedes-benz/e-class/798401927.html,"Mercedes-Benz E-Class, 1997",E 300 Turbodiesel АТ Avantgarde,"3.0 л (177 л.с.),дизель,АКПП,задний,228 000 км",110 000,Пенза
https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/clk-class/892977692.html,"Mercedes-Benz CLK-Class, 1998",,"2.3 л (193 л.с.),бензин,АКПП,задний,250 000 км",99 999,Нижний Новгород
https://auto.drom.ru/cheboksary/mercedes-benz/e-class/613449795.html,"Mercedes-Benz E-Class, 1996",E 200 MТ Classic,"2.0 л (136 л.с.),бензин,механика,задний,400 000 км",180 000,Чебоксары
https://auto.drom.ru/lipetsk/mercedes-benz/e-class/601731315.html,"Mercedes-Benz E-Class, 1984",,"2.0 л (109 л.с.),бензин,механика,задний,254 962 км",170 000,Липецк
https://auto.drom.ru/poletaevo/mercedes-benz/a-class/485394014.html,"Mercedes-Benz A-Class, 1999",A 140 MT Classic,"1.4 л (82 л.с.),бензин,механика,передний,190 116 км",195 000,Полетаево
https://auto.drom.ru/krasnoyarsk/mercedes-benz/c-class/400448213.html,"Mercedes-Benz C-Class, 1996",,"1.8 л (122 л.с.),бензин,АКПП,задний,100 000 км",120 000,Красноярск
https://auto.drom.ru/belgorod/mercedes-benz/a-class/383449940.html,"Mercedes-Benz A-Class, 2000",A 140 MT Elegance,"1.4 л (82 л.с.),бензин,механика,передний,244 400 км",200 000,Белгород
